"Date (+01)","Instrument","Trade ID","Order ID","Side","Quantity","Price","Volume","Fee","Rebate","Total"
"2018-02-14 7:35:48","BCN/BTC","194708489","17166655117","buy","100","0.0000005481","0.000054810","0.000000055","0.000000000","-0.000054865"
"2018-02-14 7:35:48","BCN/BTC","194708488","17166655117","buy","200","0.0000005480","0.000109600","0.000000110","0.000000000","-0.000109710"
"2018-02-14 7:35:48","BCN/BTC","194708487","17166655117","buy","300","0.0000005480","0.000164400","0.000000165","0.000000000","-0.000164565"
"2018-02-14 7:35:48","BCN/BTC","194708486","17166655117","buy","100","0.0000005480","0.000054800","0.000000055","0.000000000","-0.000054855"
"2018-02-14 7:35:48","BCN/BTC","194708485","17166655117","buy","3300","0.0000005475","0.001806750","0.000001807","0.000000000","-0.001808557"
"2018-02-14 7:35:48","BCN/BTC","194708484","17166655117","buy","1700","0.0000005475","0.000930750","0.000000931","0.000000000","-0.000931681"
"2018-02-14 7:35:48","BCN/BTC","194708483","17166655117","buy","300","0.0000005475","0.000164250","0.000000165","0.000000000","-0.000164415"
"2018-02-14 7:35:48","BCN/BTC","194708482","17166655117","buy","1200","0.0000005475","0.000657000","0.000000657","0.000000000","-0.000657657"
"2018-02-14 7:35:48","BCN/BTC","194708481","17166655117","buy","100","0.0000005472","0.000054720","0.000000055","0.000000000","-0.000054775"
"2018-02-14 7:35:48","BCN/BTC","194708480","17166655117","buy","300","0.0000005470","0.000164100","0.000000165","0.000000000","-0.000164265"
"2018-02-14 7:35:48","BCN/BTC","194708479","17166655117","buy","300","0.0000005468","0.000164040","0.000000165","0.000000000","-0.000164205"
"2018-02-14 7:35:48","BCN/BTC","194708478","17166655117","buy","300","0.0000005466","0.000163980","0.000000164","0.000000000","-0.000164144"
"2018-02-14 7:35:48","BCN/BTC","194708477","17166655117","buy","185500","0.0000005461","0.101301550","0.000101302","0.000000000","-0.101402852"
"2018-02-14 7:35:48","BCN/BTC","194708476","17166655117","buy","100","0.0000005461","0.000054610","0.000000055","0.000000000","-0.000054665"
"2018-02-14 7:35:48","BCN/BTC","194708475","17166655117","buy","300","0.0000005461","0.000163830","0.000000164","0.000000000","-0.000163994"
"2018-02-14 7:35:48","BCN/BTC","194708474","17166655117","buy","10900","0.0000005460","0.005951400","0.000005952","0.000000000","-0.005957352"
"2018-02-14 7:35:48","BCN/BTC","194708473","17166655117","buy","300","0.0000005456","0.000163680","0.000000164","0.000000000","-0.000163844"
"2018-02-14 7:35:48","BCN/BTC","194708472","17166655117","buy","10000","0.0000005455","0.005455000","0.000005455","0.000000000","-0.005460455"
"2018-02-14 7:35:48","BCN/BTC","194708471","17166655117","buy","9000","0.0000005453","0.004907700","0.000004908","0.000000000","-0.004912608"
"2018-02-14 7:35:48","BCN/BTC","194708470","17166655117","buy","1000","0.0000005450","0.000545000","0.000000545","0.000000000","-0.000545545"
"2018-02-14 7:35:48","BCN/BTC","194708469","17166655117","buy","2000","0.0000005450","0.001090000","0.000001090","0.000000000","-0.001091090"
"2018-02-14 7:35:48","BCN/BTC","194708468","17166655117","buy","300","0.0000005450","0.000163500","0.000000164","0.000000000","-0.000163664"
"2018-02-14 7:35:48","BCN/BTC","194708467","17166655117","buy","400","0.0000005445","0.000217800","0.000000218","0.000000000","-0.000218018"
"2018-02-14 7:35:48","BCN/BTC","194708466","17166655117","buy","300","0.0000005445","0.000163350","0.000000164","0.000000000","-0.000163514"
"2018-02-14 7:35:48","BCN/BTC","194708465","17166655117","buy","185600","0.0000005443","0.101022080","0.000101023","0.000000000","-0.101123103"
"2018-02-14 7:35:48","BCN/BTC","194708464","17166655117","buy","2200","0.0000005442","0.001197240","0.000001198","0.000000000","-0.001198438"
"2018-02-14 7:35:48","BCN/BTC","194708463","17166655117","buy","300","0.0000005440","0.000163200","0.000000164","0.000000000","-0.000163364"
"2018-02-14 7:35:48","BCN/BTC","194708462","17166655117","buy","21700","0.0000005436","0.011796120","0.000011797","0.000000000","-0.011807917"
"2018-02-14 7:35:48","BCN/BTC","194708461","17166655117","buy","300","0.0000005436","0.000163080","0.000000164","0.000000000","-0.000163244"
"2018-02-14 7:35:48","BCN/BTC","194708460","17166655117","buy","900","0.0000005434","0.000489060","0.000000490","0.000000000","-0.000489550"
"2018-02-14 7:35:48","BCN/BTC","194708459","17166655117","buy","1000","0.0000005433","0.000543300","0.000000544","0.000000000","-0.000543844"
"2018-02-14 7:35:48","BCN/BTC","194708458","17166655117","buy","900","0.0000005432","0.000488880","0.000000489","0.000000000","-0.000489369"
"2018-02-14 7:35:48","BCN/BTC","194708457","17166655117","buy","1000","0.0000005431","0.000543100","0.000000544","0.000000000","-0.000543644"
"2018-02-14 7:35:48","BCN/BTC","194708456","17166655117","buy","300","0.0000005431","0.000162930","0.000000163","0.000000000","-0.000163093"
"2018-02-14 7:35:48","BCN/BTC","194708455","17166655117","buy","900","0.0000005430","0.000488700","0.000000489","0.000000000","-0.000489189"
"2018-02-14 7:35:48","BCN/BTC","194708454","17166655117","buy","10000","0.0000005430","0.005430000","0.000005430","0.000000000","-0.005435430"
"2018-02-14 7:35:48","BCN/BTC","194708453","17166655117","buy","100","0.0000005430","0.000054300","0.000000055","0.000000000","-0.000054355"
"2018-02-14 7:35:48","BCN/BTC","194708452","17166655117","buy","1000","0.0000005429","0.000542900","0.000000543","0.000000000","-0.000543443"
"2018-02-14 7:35:48","BCN/BTC","194708451","17166655117","buy","900","0.0000005428","0.000488520","0.000000489","0.000000000","-0.000489009"
"2018-02-14 7:35:48","BCN/BTC","194708450","17166655117","buy","1000","0.0000005427","0.000542700","0.000000543","0.000000000","-0.000543243"
"2018-02-14 7:35:48","BCN/BTC","194708449","17166655117","buy","900","0.0000005426","0.000488340","0.000000489","0.000000000","-0.000488829"
"2018-02-14 7:35:48","BCN/BTC","194708448","17166655117","buy","1000","0.0000005425","0.000542500","0.000000543","0.000000000","-0.000543043"
"2018-02-14 7:35:48","BCN/BTC","194708447","17166655117","buy","2000","0.0000005425","0.001085000","0.000001085","0.000000000","-0.001086085"
"2018-02-14 7:35:48","BCN/BTC","194708446","17166655117","buy","300","0.0000005425","0.000162750","0.000000163","0.000000000","-0.000162913"
"2018-02-14 7:35:48","BCN/BTC","194708445","17166655117","buy","900","0.0000005424","0.000488160","0.000000489","0.000000000","-0.000488649"
"2018-02-14 7:35:48","BCN/BTC","194708444","17166655117","buy","1000","0.0000005423","0.000542300","0.000000543","0.000000000","-0.000542843"
"2018-02-14 7:35:48","BCN/BTC","194708443","17166655117","buy","900","0.0000005422","0.000487980","0.000000488","0.000000000","-0.000488468"
"2018-02-14 7:35:48","BCN/BTC","194708442","17166655117","buy","2000","0.0000005422","0.001084400","0.000001085","0.000000000","-0.001085485"
"2018-02-14 7:35:48","BCN/BTC","194708441","17166655117","buy","1000","0.0000005421","0.000542100","0.000000543","0.000000000","-0.000542643"
"2018-02-14 7:35:48","BCN/BTC","194708440","17166655117","buy","300","0.0000005421","0.000162630","0.000000163","0.000000000","-0.000162793"
"2018-02-14 7:35:48","BCN/BTC","194708439","17166655117","buy","600","0.0000005421","0.000325260","0.000000326","0.000000000","-0.000325586"
"2018-02-14 7:35:48","BCN/BTC","194708438","17166655117","buy","900","0.0000005420","0.000487800","0.000000488","0.000000000","-0.000488288"
"2018-02-14 7:35:48","BCN/BTC","194708437","17166655117","buy","1500","0.0000005420","0.000813000","0.000000813","0.000000000","-0.000813813"
"2018-02-14 7:35:48","BCN/BTC","194708436","17166655117","buy","1000","0.0000005420","0.000542000","0.000000542","0.000000000","-0.000542542"
"2018-02-14 7:35:48","BCN/BTC","194708435","17166655117","buy","2000","0.0000005417","0.001083400","0.000001084","0.000000000","-0.001084484"
"2018-02-14 7:35:48","BCN/BTC","194708434","17166655117","buy","600","0.0000005416","0.000324960","0.000000325","0.000000000","-0.000325285"
"2018-02-14 7:35:48","BCN/BTC","194708433","17166655117","buy","300","0.0000005415","0.000162450","0.000000163","0.000000000","-0.000162613"
"2018-02-14 7:35:48","BCN/BTC","194708432","17166655117","buy","2000","0.0000005412","0.001082400","0.000001083","0.000000000","-0.001083483"
"2018-02-14 7:35:48","BCN/BTC","194708431","17166655117","buy","300","0.0000005411","0.000162330","0.000000163","0.000000000","-0.000162493"
"2018-02-14 7:35:48","BCN/BTC","194708430","17166655117","buy","600","0.0000005411","0.000324660","0.000000325","0.000000000","-0.000324985"
"2018-02-14 7:35:48","BCN/BTC","194708429","17166655117","buy","500","0.0000005411","0.000270550","0.000000271","0.000000000","-0.000270821"
"2018-02-14 7:35:48","BCN/BTC","194708428","17166655117","buy","500","0.0000005410","0.000270500","0.000000271","0.000000000","-0.000270771"
"2018-02-14 7:35:48","BCN/BTC","194708427","17166655117","buy","500","0.0000005410","0.000270500","0.000000271","0.000000000","-0.000270771"
"2018-02-14 7:35:48","BCN/BTC","194708426","17166655117","buy","500","0.0000005410","0.000270500","0.000000271","0.000000000","-0.000270771"
"2018-02-14 7:35:48","BCN/BTC","194708425","17166655117","buy","500","0.0000005410","0.000270500","0.000000271","0.000000000","-0.000270771"
"2018-02-14 7:35:48","BCN/BTC","194708424","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708423","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708422","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708421","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708420","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708419","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708418","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708417","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708416","17166655117","buy","500","0.0000005409","0.000270450","0.000000271","0.000000000","-0.000270721"
"2018-02-14 7:35:48","BCN/BTC","194708415","17166655117","buy","2000","0.0000005407","0.001081400","0.000001082","0.000000000","-0.001082482"
"2018-02-14 7:35:48","BCN/BTC","194708414","17166655117","buy","300","0.0000005406","0.000162180","0.000000163","0.000000000","-0.000162343"
"2018-02-14 7:35:48","BCN/BTC","194708413","17166655117","buy","600","0.0000005406","0.000324360","0.000000325","0.000000000","-0.000324685"
"2018-02-14 7:35:48","BCN/BTC","194708412","17166655117","buy","1000","0.0000005405","0.000540500","0.000000541","0.000000000","-0.000541041"
"2018-02-14 7:35:48","BCN/BTC","194708411","17166655117","buy","2000","0.0000005402","0.001080400","0.000001081","0.000000000","-0.001081481"
"2018-02-14 7:35:48","BCN/BTC","194708410","17166655117","buy","100","0.0000005400","0.000054000","0.000000054","0.000000000","-0.000054054"
"2018-02-14 7:35:48","BCN/BTC","194708409","17166655117","buy","7200","0.0000005395","0.003884400","0.000003885","0.000000000","-0.003888285"
"2018-02-14 7:35:48","BCN/BTC","194708408","17166655117","buy","700","0.0000005395","0.000377650","0.000000378","0.000000000","-0.000378028"
